,NRMSE,SSIM,PCC,Dice,PSNR,r2
0,0.3294750062019845,0.8501158474901974,0.9484864473342896,0.99334716796875,29.946631632251815,0.8911942641004633
1,0.21814054065898464,0.8907386291368427,0.9746445417404175,0.99261474609375,30.016091649756152,0.9416434736759441
2,0.38702330890380116,0.8590955659170038,0.9159328937530518,0.99261474609375,28.1927367588779,0.8250958103208894
3,0.33199500036439866,0.9512796825403539,0.9478462338447571,0.9942626953125,31.134083514684313,0.8823618770967571
4,0.3333457339203639,0.8413229567242789,0.9191038012504578,0.979736328125,24.854307832368324,0.8079762912149724
5,0.38878649888461736,0.7876205480260204,0.9158024787902832,0.9952392578125,25.702809317152212,0.7457686348020278
6,0.2209274377410119,0.93951008957651,0.9827588796615601,0.9974365234375,32.47745686531864,0.9493281883129433
7,0.17002035059743026,0.9186876545831387,0.9823217391967773,0.99163818359375,32.43026993159973,0.9638185291680447
8,0.5107924017394897,0.8837864742650678,0.7692915201187134,0.998291015625,31.217147808548805,0.4226441954750839
9,0.3607530376518551,0.7678945908113415,0.9050883650779724,0.980224609375,26.00652558867793,0.7890507542059136
10,0.3467710760302016,0.9728792226489646,0.9365723729133606,0.99395751953125,30.90279080166983,0.8727285551319997
11,0.30324853543868857,0.8701585473439085,0.9382665157318115,0.99273681640625,29.02597803881406,0.8603343481054179
12,0.3094105998449681,0.9148353806992502,0.9470791816711426,0.99591064453125,30.724779925308074,0.8928564804783837
13,0.3187933498448913,0.8565423076049986,0.9343169927597046,0.99237060546875,28.439477961194765,0.8637912566259225
14,0.2127431647555237,0.8546825492408366,0.9653971195220947,0.8892822265625,27.754766819579565,0.9280720899853347
15,0.24983808385302753,0.8773942874905504,0.9589736461639404,0.9608154296875,30.14790547989103,0.9132207412822005
16,0.3957772172643526,0.8759830449399257,0.9252244830131531,0.99700927734375,30.377284038864545,0.8318556323263726
17,0.4038543204801544,0.7992748747949984,0.9165095090866089,0.99859619140625,34.15770983096083,0.8359019902138638
18,0.38526733045765377,0.8979948531362116,0.9243775606155396,0.97491455078125,27.82652777422011,0.8493375307141318
19,0.17163480740468548,0.9459940346956908,0.9842022061347961,0.97943115234375,34.033920901930756,0.9589226327491138
20,0.25344170005536815,0.7805676244064065,0.9720113277435303,0.99249267578125,30.911134370115384,0.9325095434052161
21,0.19871481086292284,0.8973417509301209,0.9629420042037964,0.86083984375,28.850832061679906,0.9212668792279677
22,0.13331402950249854,0.8435473392277799,0.9896116852760315,0.9735107421875,30.93243995053927,0.9772844568394276
23,0.36490795305874363,0.8354244133166723,0.9297164082527161,0.9974365234375,30.41880602552991,0.8616925587021704
24,0.3748363657054229,0.8917724325721483,0.9314200282096863,0.9970703125,29.830523185352288,0.8197450892067778
25,0.3273575842081673,0.9136518064390649,0.960412859916687,0.9979248046875,29.875086751877724,0.8776772109839106
26,0.3039238789069676,0.8765302070624749,0.948019802570343,0.9776611328125,28.932575689632802,0.8779618352937146
27,0.2955939540527321,0.8569270895541082,0.9323423504829407,0.991455078125,27.129428950403227,0.8472453068294452
28,0.33450988748419536,0.8368927304727499,0.9085961580276489,0.98590087890625,26.409795117214507,0.8141477644792333
29,0.20242417460527196,0.8502960067340805,0.9668353199958801,0.9530029296875,25.192867499963867,0.9336260873639946
30,0.4618493348359181,0.680203459187269,0.890270471572876,0.988525390625,25.820188692340615,0.6881865930403338
31,0.35296665205904426,0.8876872162458542,0.9463143944740295,0.99176025390625,27.686716346496077,0.8453413866296248
32,0.3709476354660558,0.8730058325949438,0.9315099716186523,0.99359130859375,28.390899500765027,0.8520748535103545
33,0.39772943121009746,0.8014361502651243,0.9293717741966248,0.97955322265625,25.641310217537058,0.7584055994490106
34,0.3782037633487486,0.8418975029196922,0.9448705315589905,0.99462890625,26.061706413343817,0.799387019255591
35,0.3201457826761657,0.9690214618261194,0.9502062201499939,0.9969482421875,34.034611148838195,0.8973120307861213
36,0.338548189498486,0.8720673842901545,0.9424095153808594,0.98876953125,27.34389028265795,0.883537168441449
37,0.42450990843298186,0.8686261477848182,0.9094566106796265,0.99139404296875,28.589869992262336,0.8197497326619363
38,0.3645811137546552,0.8634923693605165,0.9311625361442566,0.99591064453125,30.185243521300144,0.8529811492071774
39,0.35889326185256604,0.8219667189795496,0.9247813820838928,0.9892578125,26.070811034769946,0.8260949579335509
40,0.4221173908300675,0.9832460289956447,0.9580754041671753,0.99822998046875,32.43013301673565,0.8217271351478728
