,MAE,NRMSE,SSIM,PCC,Dice,mIOU,R2,psnr
0,0.18373534083366394,0.64951830955333,0.7958917112930709,0.7656158208847046,0.996124267578125,0.20376425152272254,0.5767400401971061,30.426547201862224
1,0.2619146406650543,0.23823061399767462,0.9183169528969495,0.9715040326118469,0.947357177734375,0.0357744450043474,0.9330187206071531,30.82025737314613
2,0.25772932171821594,0.9791565967846092,0.5221936032205967,0.47857925295829773,0.9902191162109375,1.560059968705197e-06,-1.0683311268792122,21.86103599120569
3,0.2213304340839386,0.5879839302965582,0.8325070664411887,0.8159430027008057,0.9562225341796875,0.02580678240856285,0.6358129879541395,28.079654142393355
4,0.20572727918624878,0.23603682842935644,0.8794998493756919,0.9698396921157837,0.9784088134765625,0.6089000528192225,0.9367744066907431,28.49655336060046
5,0.4400808811187744,0.5872396845370711,0.6763230938408754,0.7217351198196411,0.98480224609375,0.10270351107791796,0.5100766347260486,23.31467162305108
6,0.4142429530620575,0.1942085847077487,0.8212389185586126,0.9717228412628174,0.9652252197265625,0.7041028688518737,0.9394234268653516,25.958370644398595
7,0.5103579759597778,0.24435812100683163,0.807435072027835,0.9561689496040344,0.969024658203125,0.6212687273752374,0.9126149420187115,25.69548777634067
8,0.4427156448364258,0.5772589166274839,0.6420927893249587,0.749288022518158,0.9649810791015625,0.11967812824007354,0.5536024745788797,22.824360849330976
9,0.12012717127799988,0.7364581781188067,0.9091443736832753,0.6773109436035156,0.992828369140625,0.0021252608805501475,0.44944222600965966,28.28965152685495
10,0.6297203898429871,0.536534637925343,0.5199273733883634,0.6881600022315979,0.9592437744140625,0.13335524550446284,0.45445875289017523,20.562602200176183
11,0.47909826040267944,0.3077658575353072,0.6886016700701741,0.9221751093864441,0.885223388671875,0.11661783715586176,0.8497720527468173,25.331382491897436
12,0.383456826210022,0.4086670823278197,0.5840025956905466,0.8897644877433777,0.97698974609375,0.5837704709438392,0.7880395370553571,23.048049657649756
13,0.038764454424381256,0.5450861003618146,0.9683603034506552,0.8423636555671692,0.997100830078125,0.24901482602835562,0.4977912142682064,30.687340096192095
14,0.3796725869178772,0.22155806043299947,0.7670929614363986,0.9684432744979858,0.9741973876953125,0.7086994472524639,0.9328977780288503,26.50282115789791
15,0.34726595878601074,0.22154513408481377,0.8653309624548076,0.9718011021614075,0.9537200927734375,0.5053010103896575,0.9355331890094558,26.918310146945053
16,0.3862598240375519,0.5968196103773646,0.8056847888489189,0.8122110366821289,0.989349365234375,0.00428102099711698,0.6019805035000152,23.59059409215495
17,0.45213669538497925,0.3579520611222786,0.7890515557420281,0.9097216725349426,0.9568023681640625,0.09175518390914855,0.8221758165520594,27.168698153683376
18,0.16704368591308594,0.6102400058727007,0.7697356541053159,0.789233922958374,0.97796630859375,0.12378693944967267,0.6200672850474365,23.9972701776895
19,0.066512830555439,0.5383558583348974,0.9419889574922697,0.8351120948791504,0.992645263671875,0.2538711240385077,0.6934316688454785,27.311209729041728
20,0.589319109916687,0.5412774751115463,0.5333671170984382,0.7332624197006226,0.977508544921875,0.0884359378874843,0.4959320706171736,20.752313187004905
21,0.5087417364120483,0.2549577760193689,0.786950267761578,0.9503884315490723,0.9629669189453125,0.516244864212704,0.8944599197011182,25.263968293979584
22,0.48023083806037903,0.377581334276024,0.7101212860403167,0.9097880721092224,0.95733642578125,0.2455479639643918,0.8120997258619405,24.72849035766954
23,0.23641827702522278,0.8676340535261085,0.573712713867453,0.7736004590988159,0.993011474609375,0.16423510176076322,0.24721107307608814,22.10314541093159
24,0.6951406002044678,0.5574331748160883,0.5711724197404909,0.7186025977134705,0.957489013671875,0.08385429666086923,0.44400394762140216,21.503176506025007
25,0.05381496250629425,0.9308643858793221,0.9621400735632407,0.7034450769424438,0.9969940185546875,5.076116364891549e-06,-1.0767528646871125,23.903617075009294
26,0.288025826215744,0.6784613489031746,0.6961561979641174,0.7459971904754639,0.98980712890625,0.18137355223829385,0.48425095338640545,24.70828861608662
27,0.3242735266685486,0.5107498444569204,0.7216367313980249,0.8138745427131653,0.972137451171875,0.031300248647082946,0.6431871992928532,26.905207501273566
28,0.21749936044216156,0.5788256080785875,0.7667415744587867,0.8142246603965759,0.988006591796875,0.00882848823645872,0.6304829563199936,23.795326774343014
29,0.1464013159275055,0.5914598242724453,0.6566151651562969,0.804631769657135,0.9823455810546875,0.14359796920949727,0.6445871917066556,22.94535286158157
30,0.6602631211280823,0.6079575204075001,0.6271594926304979,0.7490165829658508,0.9881134033203125,0.22177899922177902,0.488844932947446,23.395104954429918
31,0.23728854954242706,0.6714587755171042,0.8045722599085158,0.7293872237205505,0.98846435546875,1.3227495730825753e-06,0.5164519172103623,26.05637962957138
32,0.6530419588088989,0.5844328795261825,0.6651575095260468,0.753521203994751,0.981658935546875,0.10565542733971181,0.5174157460078566,22.472958497357922
33,0.08819837868213654,0.8854353207678493,0.8613947288976094,0.7481065392494202,0.997039794921875,0.12613006247719605,-0.24234219516741073,26.590373528188103
34,0.2823736369609833,0.525013578926485,0.8267586782700128,0.8632831573486328,0.9666595458984375,0.1454833220636206,0.6839294255322907,25.633470306823256
35,0.1261751502752304,0.6491178641985331,0.8127555322790991,0.7612810134887695,0.9949798583984375,0.1775020562448594,0.5783728482819739,30.49161184799194
36,0.7339140176773071,0.5631035008275557,0.49990004469527627,0.6538134813308716,0.958831787109375,0.04765300118143269,0.39331392942784815,21.645033562869614
37,0.6873693466186523,0.696060477655416,0.6833784715909471,0.7664603590965271,0.9928436279296875,0.022918702252703642,0.4391620361491553,22.800170448408764
38,0.16748949885368347,0.6969091282644586,0.7844749152095573,0.7199710011482239,0.9967498779296875,0.18077238164468598,0.5113639880975881,29.557461879395895
39,0.09058308601379395,1.2768821974016658,0.8631086551122155,0.26560381054878235,0.9931640625,0.004446656785207144,-2.961911374318302,24.8385720602492
40,0.6575429439544678,0.6756614199314698,0.6277968831234888,0.6321441531181335,0.9659271240234375,0.06058095894785067,0.3050728665398187,21.218033005172426
41,0.25444525480270386,0.5715544064434306,0.804313828419203,0.8008940815925598,0.9901275634765625,0.2071088148176289,0.6348583697125201,25.842328984114197
