,MAE,NRMSE,SSIM,PCC,Dice,mIOU,r2,psnr
0,0.6012086272239685,0.4265602596381773,0.6378699813071407,0.8262821435928345,0.93389892578125,0.43505506778556713,0.6625716393093738,20.049679010313163
1,0.15476135909557343,0.5175176549476991,0.7829553754974783,0.8534494042396545,0.99627685546875,0.419053151874744,0.7218178687663828,27.38396919329873
2,0.4029388427734375,0.2895415549120296,0.8049980443665621,0.9377980828285217,0.938720703125,0.42497169245607536,0.878442547246475,24.419663513362224
3,0.06918613612651825,0.43266248155152115,0.9792841420750376,0.9139626026153564,0.989990234375,0.12299934224950669,0.8102170975862388,32.92554169553083
4,0.17772793769836426,0.5115777850231192,0.8626650349165406,0.857822597026825,0.96722412109375,0.04448568596853031,0.7332249264480621,29.247541517417297
5,0.3038782477378845,0.29063159071725986,0.6992084989862548,0.9479939937591553,0.98065185546875,0.6873770341449368,0.8926941629999058,25.80989537517818
6,0.25554159283638,0.47706086799552777,0.6010923605387142,0.871884286403656,0.95849609375,0.20000094117536332,0.7529486636359701,24.69066409778592
7,0.5082725286483765,0.23997063723387946,0.8457578464202961,0.9566940665245056,0.9747314453125,0.6586977257232269,0.9113519313291762,26.174928468567757
8,0.3837431073188782,0.5304999451769166,0.8494983776517223,0.8412197828292847,0.98797607421875,0.20564836432111158,0.678757313966907,25.68182721816196
9,0.1142372414469719,1.0686608686528254,0.8034819089993177,0.7012834548950195,0.99530029296875,0.14445395051166096,-1.52717041941589,24.805238246314502
10,0.39190950989723206,0.54956324191155,0.8270262531737332,0.8368136882781982,0.9852294921875,0.2117289520229576,0.6663906846167458,25.405059448226545
11,0.22231315076351166,0.5348360106894408,0.808147161991481,0.8384089469909668,0.9942626953125,0.24194159724518352,0.692940826411652,27.761887047662448
12,0.2481791228055954,0.512440676855576,0.9221637822682516,0.8763723373413086,0.99005126953125,0.3034217802488024,0.7297890054415845,28.569429141685127
13,0.5306439399719238,0.4356814015356923,0.6468017801095259,0.8316421508789062,0.9407958984375,0.38451815703162623,0.6625594364480824,20.423811489497137
14,0.10054676234722137,0.5667241486776561,0.9664652778477049,0.8240387439727783,0.99591064453125,0.1184326522019447,0.6768596013375878,32.80569188648299
15,0.4372600317001343,0.3205144858094176,0.782655517925809,0.933506429195404,0.95037841796875,0.32136951471659875,0.8644291169772474,25.455729407363762
16,0.26030176877975464,0.3401448318856192,0.7753561948234252,0.943415105342865,0.99005126953125,0.6816412467944398,0.8757862663507963,26.60987768965004
17,0.5209580659866333,0.43738364626720927,0.7237601003415413,0.8789116144180298,0.97735595703125,0.2550215762618951,0.7472500573369052,25.77062213095443
18,0.4904101490974426,0.2306124518577984,0.8266539489444785,0.9647548198699951,0.97918701171875,0.5959720426871532,0.9286627605239082,27.03877911050845
19,0.35592544078826904,0.48194120310902866,0.6941503867276745,0.836306631565094,0.981689453125,0.17355599571351044,0.6887032198939002,24.84978187982091
20,0.5349992513656616,0.5018704873160557,0.6365136601289647,0.7875390648841858,0.99420166015625,0.2910500667905463,0.6174612017447947,24.650119133820652
21,0.2590831220149994,0.45626208119735817,0.8240438929205793,0.863905668258667,0.99127197265625,0.30918208124598434,0.7359972103805887,27.63342605358741
22,0.06611234694719315,0.6195554686800385,0.8847722966164575,0.6860836148262024,0.99859619140625,0.32354930737331256,0.05533333560027909,31.03325342184781
23,0.21803247928619385,0.7741418888671212,0.5051824375889937,0.7271230220794678,0.988037109375,0.14410854101073794,0.39501071892166884,23.1523788527265
24,0.32940423488616943,0.5321068815192284,0.8587295817439949,0.8696534633636475,0.9532470703125,0.05432215515783314,0.6833827321630748,24.280040855588535
25,0.1150428056716919,0.6269697558543228,0.7715748357899933,0.811156690120697,0.99591064453125,0.38532674012165025,0.5720700053628247,24.827821193277156
26,0.347789466381073,0.5662508030719493,0.6583369966252509,0.7848311066627502,0.98248291015625,0.2526061130049141,0.612274667055829,24.281818957333595
27,0.2891036868095398,0.158670510575215,0.8788484220912959,0.9839075207710266,0.94757080078125,0.5396572670647014,0.9669077901676515,29.496232490746458
28,0.19763563573360443,0.4603577767251242,0.8594851162508101,0.884790301322937,0.99237060546875,0.18301187573937425,0.780420316502098,29.77193493632538
29,0.5433216094970703,0.4194379542374135,0.7252472577896453,0.9195183515548706,0.97650146484375,0.3572631765222429,0.7793942846182487,23.078799587506225
30,0.6249436736106873,0.38377861330313773,0.7405088960245158,0.9115480184555054,0.9566650390625,0.2835526906632788,0.7973654528564502,24.46426489394242
31,0.4124319553375244,0.22705750491194251,0.7723974436598182,0.9669362902641296,0.95977783203125,0.6236438471480028,0.9294611720788275,26.03912862444986
32,0.15826518833637238,0.7306991535945375,0.8106359488010889,0.6501325368881226,0.98291015625,3.5714158163720846e-06,0.4143546844604834,28.50446985709596
33,0.6353276371955872,0.48582069062852756,0.6479736552974567,0.7819786071777344,0.96197509765625,0.17374114888441794,0.57538459184216,22.260861127719657
34,0.24748851358890533,0.4897059603278059,0.8586870144850721,0.8598437905311584,0.99224853515625,0.2160542218875192,0.7372622198954881,28.172884591743035
35,0.22371087968349457,0.6905220267615261,0.7563096497179226,0.7232868671417236,0.982421875,0.08280546877239245,0.5170438164951685,29.78252833275938
36,0.28854936361312866,0.5702800031266344,0.8038304020881919,0.7570396661758423,0.97552490234375,0.04067215150202991,0.5713786847385811,29.059135947867738
37,0.22839561104774475,0.6260861217651357,0.44443175201174906,0.7587529420852661,0.95648193359375,0.14096489040374652,0.5706145955598694,21.43173628593868
38,0.22977566719055176,0.3799688874980819,0.8803895916205298,0.9238131046295166,0.98638916015625,0.3138482650822613,0.8342881087908237,28.296708309996184
39,0.5150271654129028,0.2238997729003978,0.9074467417971833,0.966690719127655,0.92730712890625,0.01732754345912256,0.9300964572003407,31.724955184702836
40,0.29003551602363586,0.5285587404281975,0.7503058178685752,0.836726188659668,0.95794677734375,0.01147918008725956,0.686362099454787,26.681849116932828
41,0.12213707715272903,0.6650514567661138,0.8109961611769877,0.7477367520332336,0.992919921875,8.620615339522934e-06,0.557415747672223,30.106310488277963
42,0.18938983976840973,0.428731100661864,0.7854239758906681,0.9053485989570618,0.98468017578125,0.36455857073779563,0.8075070744103723,25.695632579450567
43,0.6484785079956055,0.4843326817619592,0.6185816129409569,0.7480934262275696,0.98602294921875,0.16423662687362456,0.5484666674689109,22.516240968215943
44,0.29302674531936646,0.4714633036876084,0.7507780295084387,0.851859986782074,0.95367431640625,0.11744288669431781,0.7214154085799349,24.339946994422395
45,0.11719927936792374,0.6459280435856962,0.9379151150528648,0.7909131050109863,0.9879150390625,0.024635346623908257,0.5819845861911409,27.937884060490894
46,0.6895207166671753,0.43829019162284727,0.6481280422530588,0.7782459259033203,0.9239501953125,0.3616806548767137,0.5807284414277496,19.621501800237404
47,0.3075723648071289,0.23690741050307465,0.7809469037719929,0.9629846811294556,0.958740234375,0.5860382204297486,0.9253159809861193,26.065676672522493
48,0.42797958850860596,0.5198330894123221,0.634909440801481,0.8128513097763062,0.951904296875,0.21435771250477317,0.660600155150278,23.318177315434507
49,0.20802386105060577,0.2393412749428408,0.9005202420310734,0.9683398008346558,0.970458984375,0.5973381053759522,0.9349670944686082,27.54023697940406
50,0.3396252393722534,0.46735821092491064,0.708816844169355,0.8560395240783691,0.95123291015625,0.2182003735808478,0.7266233119868035,23.6459931612116
51,0.6046752333641052,0.2735799423385162,0.7920091014089694,0.9281980395317078,0.87994384765625,0.014529551838901885,0.8507667861671783,26.07375092999831
52,0.1507585048675537,0.5145816511339292,0.8172556887056625,0.8581246733665466,0.99639892578125,0.337086100156178,0.733582714795888,32.053118528323076
53,0.504111647605896,0.4956285408630197,0.6837425324938098,0.8290189504623413,0.98345947265625,0.28871577764887757,0.624833529919912,23.729939171459534
54,0.5136070251464844,0.5030798656815232,0.627896931202997,0.7723408341407776,0.98089599609375,0.02187805663107303,0.5796377339186156,22.865235577693497
55,0.5810374617576599,0.40176409816134423,0.6669475139375516,0.8669004440307617,0.990234375,0.5733344711080771,0.7370926111405729,23.801460069107705
56,0.22971861064434052,0.49380990816156467,0.7306496296127796,0.861546516418457,0.9923095703125,0.40284643200743125,0.726490494928633,27.193528337765862
57,0.1637433022260666,0.618839918647686,0.6937681177700247,0.8319345116615295,0.98760986328125,0.12500377153546752,0.6170371417381914,24.666111520079554
58,0.32804906368255615,0.48191888772747826,0.7189710576432111,0.8475841283798218,0.9775390625,0.07305019382822714,0.7177781730930748,27.539357319354142
59,0.3343690037727356,0.5296364041868291,0.7483904160175139,0.824808657169342,0.97869873046875,0.21749054374317547,0.6608250360632805,24.559603281095445
