,NRMSE,SSIM,PCC,Dice,PSNR,r2
0,0.6717066270415899,0.7192773459573382,0.8733839392662048,0.8509368896484375,21.64458859415381,0.5397405912637783
1,0.5194729903745567,0.6285166992920257,0.8304508328437805,0.771575927734375,25.368505652008096,0.580802787819078
2,0.6241871703191036,0.8303733852521088,0.8299415707588196,0.9078521728515625,25.667544742457395,0.6085943110987824
3,0.45482750792186644,0.8522509880590284,0.8838251829147339,0.93804931640625,30.22371593616478,0.7612286046344777
4,0.6021175007408763,0.6051558070531733,0.733688235282898,0.4050750732421875,22.186937901237272,0.2749674438772053
5,0.6416636818939397,0.6846737480185549,0.7214473485946655,0.70501708984375,22.84792153763261,0.351785031946071
6,0.5548651470798963,0.9217467605129579,0.8640780448913574,0.9532470703125,26.77577034180324,0.5954633127200577
7,0.5520994898709509,0.6767693244856281,0.8884642124176025,0.8919525146484375,23.769306250937273,0.6836549373721462
8,0.18588308936944078,0.4646197138637142,0.9691659808158875,0.920135498046875,24.963101702333468,0.9348220716597371
9,0.3108220393839848,0.47624689241047125,0.9404252767562866,0.9657745361328125,26.22304402517905,0.879811369941248
10,0.5624155608770497,0.6111465798117299,0.839766263961792,0.804840087890625,22.834709172247635,0.6044853920777117
11,0.6874365548506659,0.5717163675926572,0.8270879983901978,0.6463623046875,18.099952257703276,0.34672451121934456
12,0.5245105811060433,0.6153342486525328,0.8040306568145752,0.733245849609375,24.934752625618945,0.5618133363346698
13,0.6687275861212945,0.8644479277603595,0.8029242157936096,0.945770263671875,24.79940442949796,0.5412460249982376
14,0.6923892700463612,0.7321060441306811,0.8096699714660645,0.782470703125,21.19452940760739,0.4725662908884469
15,0.44042361007190856,0.799809221667745,0.9293044805526733,0.86126708984375,24.90034706240394,0.7943801056947308
16,0.38692744295234965,0.663057899189554,0.9367247819900513,0.9310302734375,25.8569495936891,0.8497904266830583
17,0.2983960381883812,0.75936780636033,0.947353720664978,0.9373779296875,27.654359909516494,0.8820562637477597
18,0.48987967779185326,0.3928379454241586,0.7167285084724426,0.9141693115234375,26.42220406130207,0.5033493557129305
19,0.6764458286096133,0.5556720961866589,0.7148290276527405,0.410552978515625,18.811792825961312,0.1652562384165297
20,0.6240779883477693,0.6261048334057168,0.8119986057281494,0.68359375,20.987636221983625,0.4640280980152951
21,0.5934761121769825,0.655068283568094,0.8655865788459778,0.7674713134765625,21.221544804234647,0.6116457352906621
22,0.19927958522999512,0.4999931062252016,0.9712671041488647,0.905670166015625,25.130595861369112,0.9425861479175145
23,0.6058403596214771,0.574238720679549,0.7714849710464478,0.5547637939453125,20.11116107795228,0.3888595701774604
24,0.6689926079226061,0.6547750932406593,0.8001586198806763,0.6436920166015625,21.0428354087129,0.44249079946271264
25,0.6802255586668371,0.7958236497371353,0.8604969382286072,0.852020263671875,22.299298328047076,0.5361952517453163
26,0.5705565753810562,0.809778520877909,0.9018964171409607,0.8818511962890625,22.8157515981829,0.6668370537055267
