,NRMSE,SSIM,PCC,Dice,PSNR,r2
52,0.19196098780635712,0.9239492687501383,0.9830824136734009,0.9912109375,31.431786103939658,0.9583930928847956
53,0.3027686781071809,0.8080837356268133,0.9557872414588928,0.99951171875,34.70613236739177,0.9080129863812603
54,0.24448129682312233,0.8606213144325241,0.9653159379959106,0.9896240234375,31.828577093276472,0.9283819293183663
55,0.3205507255452618,0.7770204885293626,0.9513242244720459,0.99407958984375,30.137563816104116,0.8954372503121125
56,0.27465344992284946,0.8399486872245508,0.9719895720481873,0.9937744140625,28.551723753067627,0.9187464438258677
57,0.18454932423206555,0.932193368482972,0.9837341904640198,0.99578857421875,33.84435091007566,0.9654944280437786
58,0.2597929674585084,0.9310741606941357,0.9789489507675171,0.998046875,31.441568283325484,0.9324088674781134
59,0.24696949717960442,0.8159698831793866,0.9564976096153259,0.99041748046875,31.57176834063978,0.9027145986404105
60,0.29779191318299647,0.6634576551543584,0.938520073890686,0.98309326171875,29.197236835681228,0.8620232113477959
61,0.36548340306551486,0.7164916841861625,0.9272840023040771,0.99224853515625,27.370068410096245,0.8171147125567182
62,0.2800243532420825,0.6203141396451887,0.9611542820930481,0.9490966796875,24.59528999001167,0.9209413639999287
63,0.3367021070351742,0.7704718431288115,0.9250479936599731,0.97119140625,23.787135721375805,0.7949161362130867
64,0.30395337090071295,0.685370914236906,0.8941332101821899,0.97900390625,26.180965495225358,0.765554317663059
65,0.30325101775071317,0.755205709086074,0.9522652626037598,0.9844970703125,27.52459283047813,0.8995376039868623
66,0.20736396985601707,0.8892157015068756,0.9780375361442566,0.992431640625,31.493955046109427,0.9494818748023884
67,0.25476034799045993,0.8645451274637015,0.9634538292884827,0.9881591796875,27.39885962317747,0.8984211726486344
68,0.4399882944513519,0.6647428101547864,0.8981993198394775,0.99603271484375,27.767945999635156,0.8044209576759956
69,0.1558031007523404,0.9191294060196805,0.976067841053009,0.9971923828125,33.80617684732327,0.9509601909127714
70,0.25056027983949963,0.8867623266130887,0.9812520146369934,0.993896484375,31.087436965075717,0.936221481875231
71,0.1725458323924093,0.9527709421246137,0.9895700812339783,0.99310302734375,33.149548304484895,0.9702021252786355
72,0.3560826367090153,0.5424129577954417,0.928064227104187,0.96478271484375,24.223065421474193,0.8596156672428327
73,0.206653532917628,0.910120371853216,0.9823446273803711,0.9947509765625,31.123111565682887,0.9561132241575132
74,0.3695856174507392,0.4844151548763008,0.8402166962623596,0.94915771484375,26.229544719002607,0.6865616455449937
75,0.24998194352805214,0.840178398466383,0.9698697924613953,0.98968505859375,28.219065792067486,0.9059300579493017
76,0.30959778359172285,0.7922630114835368,0.9522598385810852,0.99432373046875,29.832231266489533,0.8672759879947053
77,0.22584794481815965,0.9381229517787355,0.9386036396026611,0.9991455078125,31.093166490669027,0.8082013244533822
78,0.24784102032709038,0.8878084706597347,0.9782378077507019,0.99713134765625,30.25581791528388,0.9304819503813484
79,0.23196695476947424,0.8845313864927767,0.9725303053855896,0.9970703125,30.426049747394398,0.9381376053784648
80,0.4091341496098746,0.8046640755327531,0.9491207003593445,0.99462890625,27.104867093440802,0.8099368064300323
81,0.3004787152866297,0.8748169919599654,0.9647858142852783,0.9969482421875,30.28206207755146,0.9097107406317755
82,0.25157732237914887,0.7734456124623245,0.9682267308235168,0.99346923828125,31.06080365974966,0.9367028234821907
83,0.21854663898935855,0.8730361767634442,0.9694275259971619,0.98004150390625,27.763603888877263,0.9022210519710121
84,0.4463578771123473,0.7601173098073566,0.9151955842971802,0.99749755859375,27.382954327517915,0.8007244516081005
85,0.36633500428231575,0.697038204798351,0.9076761603355408,0.99627685546875,28.764742328759112,0.7845623144869579
86,0.11033159107492738,0.5546159876481117,0.9314372539520264,0.9923095703125,26.268405750645325,0.8623032818595494
87,0.31759023475130105,0.6779550950877383,0.952161431312561,0.99847412109375,31.798604406738495,0.8805155262505866
88,0.21200744257850285,0.8672980754815283,0.9860478043556213,0.99163818359375,30.651110731775766,0.9491366779607483
89,0.19437475124077142,0.9407015690076662,0.9854527115821838,0.99041748046875,32.42192722030554,0.960834121035093
90,0.32995500224365193,0.8273220398127636,0.9594414830207825,0.98809814453125,27.297911517310688,0.8753201517115278
91,0.20757774150834646,0.8572604891787093,0.9697813987731934,0.9910888671875,31.40371623012484,0.9378149738096476
92,0.37214974238047493,0.7625762041299575,0.9345216155052185,0.9906005859375,27.18772531901168,0.8427780680813421
93,0.2995246408852844,0.8094761162206696,0.9407129883766174,0.99072265625,28.228714260712984,0.8753958532419323
94,0.2135495851413928,0.9103537991091656,0.982081949710846,0.98486328125,31.50033708608111,0.9532815717181753
95,0.1876862032462544,0.9034171230160698,0.980839729309082,0.99041748046875,30.76314771184725,0.9619162978557331
96,0.17061727327051285,0.9100900438846002,0.9866284728050232,0.98602294921875,32.798572027854384,0.9694289381734875
97,0.18884858987966505,0.893081981539945,0.9762688875198364,0.992431640625,30.186810062570334,0.9313259599433847
98,0.30144151220043514,0.832767607189967,0.9627970457077026,0.99871826171875,31.895705407225257,0.9090820568989367
99,0.2730223094592198,0.8278768685977735,0.9679367542266846,0.99273681640625,30.236247609135827,0.9183695393868947
100,0.369043916243223,0.8397129420473903,0.9400501847267151,0.98455810546875,25.628476393643467,0.8620768886478697
101,0.24011802016462064,0.8778330731432085,0.9765996932983398,0.9718017578125,26.591134288300324,0.908219583404246
102,0.2500589462925959,0.9306426431034301,0.9863390922546387,0.99713134765625,30.003709516585705,0.937436657972673
103,0.28117479156802144,0.8099992094873336,0.9632152915000916,0.993896484375,28.779989261932602,0.9134028451005604
104,0.22124478683562326,0.9211966855456575,0.9779186844825745,0.9818115234375,27.517249861655856,0.9407498536313667
105,0.33722513929978254,0.7994476406940922,0.9446340799331665,0.9886474609375,26.88918902053162,0.8647504328997294
106,0.29855819745920487,0.8158391561281397,0.9545755982398987,0.994384765625,27.793798616815735,0.84932252225758
107,0.1649209118339878,0.9378955783202311,0.9863060712814331,0.99847412109375,35.96310473854483,0.9647968862037486
108,0.16366252288929603,0.9212334944057918,0.9870663285255432,0.9970703125,36.19894740801823,0.9690187051166065
109,0.2524563660045806,0.7633271917522234,0.969353973865509,0.99957275390625,31.03708316626033,0.9346757299633738
110,0.25429228596487446,0.8841934731276131,0.9730305075645447,0.9969482421875,30.87967968525016,0.9281213321254701
111,0.24539961978172573,0.8028740072601237,0.9735167622566223,0.99285888671875,30.443619749829047,0.9397612642002053
112,0.18093671900820243,0.9356978853042806,0.988695502281189,0.99249267578125,31.21433792869825,0.9640425333154908
113,0.2140069890646892,0.8628785261602655,0.9795020222663879,0.98486328125,29.945930139874747,0.9524955484268268
114,0.21491586197190313,0.8732436949779925,0.9724379777908325,0.98773193359375,29.233131573005213,0.940617284393907
115,0.3323279169381763,0.8310430138352721,0.9527522325515747,0.95196533203125,27.644635664649137,0.8854840031909467
116,0.25447740792856655,0.9082115049368864,0.9777355790138245,0.989990234375,28.794583714461012,0.9162455145525923
117,0.29529749680390915,0.8286209261910569,0.9610531330108643,0.96710205078125,27.591754442298967,0.9127783125821375
118,0.2153302222778633,0.9048347649070599,0.9794653058052063,0.9954833984375,29.809236644555956,0.9424269062590876
119,0.1877734068131362,0.8949309687526897,0.9868817329406738,0.9952392578125,34.08283888745352,0.9644430962280773
120,0.3721451528324473,0.7580265942494315,0.9307110905647278,0.983154296875,26.48666660503247,0.8607725038334592
121,0.4268618074891019,0.7124040708314208,0.9066992998123169,0.98052978515625,23.46875545426691,0.6993424024754151
122,0.20063307094475683,0.9051558275613487,0.9811584949493408,0.98712158203125,31.88824529916716,0.9522506378275855
123,0.3194227261841088,0.7892454216775416,0.9352936744689941,0.992431640625,28.158742310845874,0.7890534399354878
124,0.24719528293203608,0.8446831368995114,0.9772010445594788,0.9952392578125,30.28184298980112,0.9385838138727993
125,0.19018914836613307,0.8819690021013235,0.9823406338691711,0.9976806640625,33.97544717745034,0.9635891545501416
126,0.27624754558588754,0.743330508967571,0.9666861891746521,0.9912109375,28.863097720586516,0.9174642418307964
127,0.21007890357099715,0.9034926553342405,0.9673358201980591,0.95745849609375,30.171255766139062,0.9247861624737798
128,0.22571120959344967,0.8467018407691571,0.9514304995536804,0.99176025390625,30.712021468402124,0.9017053474157789
129,0.2509802683562271,0.9649218214695426,0.9773213267326355,0.99517822265625,31.65347632198364,0.8995730215279135
130,0.19042969650457595,0.9306671795855559,0.982177734375,0.9942626953125,32.25755603584992,0.9622564057012163
131,0.261234521665514,0.7734936993689084,0.9561780691146851,0.9979248046875,27.757645789055864,0.8780179950314116
132,0.24631945739203875,0.8992985017798368,0.9807758331298828,0.9849853515625,27.692078556599988,0.9353727400762395
133,0.3142828986083337,0.8196253307597559,0.9535683393478394,0.96044921875,28.319969134503467,0.8954063561908872
134,0.2243004790692854,0.9052373121610497,0.9855470657348633,0.9896240234375,28.314308043788415,0.943743158507729
135,0.18858927956805427,0.9250091543377713,0.9856759309768677,0.98724365234375,30.66627944960317,0.9629334706919479
136,0.19083272253333222,0.9246023820310499,0.9844294786453247,0.99957275390625,34.69833659916035,0.9545983399070893
137,0.13139988415583248,0.7480638416417567,0.4517662823200226,0.000732421875,29.49403484146055,0.14496693085102574
138,0.3301927827006143,0.7824753086074533,0.944660484790802,0.998291015625,31.939107470659383,0.8625049710948263
139,0.1955103671397096,0.9280884349673976,0.983292818069458,0.9852294921875,30.30574562442581,0.9591030544244687
140,0.21172140234553422,0.9061914305681739,0.9800028204917908,0.964599609375,27.36866611910116,0.9376470278952772
141,0.39496142517485955,0.7884271555359904,0.9103915691375732,0.98638916015625,27.465829092786834,0.7746127154242004
142,0.43234748886279134,0.7958891703214441,0.924042820930481,0.977294921875,25.925269177014982,0.7939507374624724
143,0.2211969480890688,0.9083710141915209,0.9785878658294678,0.98406982421875,30.707510256185454,0.942151975743851
144,0.19546691092890478,0.8624050994484903,0.9863888025283813,0.991943359375,31.66769568574135,0.9589644917664032
145,0.22740265542296692,0.9500069300259562,0.9794168472290039,0.99005126953125,31.68515292381043,0.9480751860290202
146,0.16206766262087272,0.945223785375356,0.9910082817077637,0.9913330078125,31.875637255763497,0.970492165793945
147,0.21790825721324356,0.8684967193185302,0.9591888189315796,0.995361328125,29.501908231309923,0.9016702628217973
148,0.29024051252934036,0.8886328235182699,0.9578165411949158,0.98870849609375,28.926890286606366,0.8998224494868318
149,0.28624441597387296,0.8189112291420141,0.9565414190292358,0.9976806640625,29.446085877208752,0.909860373167118
150,0.29126405517423004,0.7760297828778298,0.9576562643051147,0.97998046875,26.35543120125639,0.8817127547861062
151,0.3054277571413173,0.7376374934852553,0.9550173878669739,0.9990234375,31.320538431620516,0.9049076693943928
152,0.3241762292803754,0.8184598752499511,0.9353422522544861,0.9853515625,28.441574628076964,0.8489057971114714
153,0.2629660264450396,0.8753038070819996,0.9625032544136047,0.980224609375,26.534455237219454,0.8821644891894789
154,0.30857093536325897,0.7979134649179402,0.9572351574897766,0.9993896484375,31.763119718432684,0.8971348915224576
155,0.34229096707769935,0.8166985765001874,0.9310618042945862,0.992431640625,26.063060278870754,0.833587466847888
156,0.4306570122327132,0.7033470864375331,0.8632984757423401,0.95062255859375,21.54316672224704,0.6502368056218709
157,0.22216075224637427,0.9224061976531546,0.9816105365753174,0.9864501953125,30.38268883509335,0.9489803361718117
158,0.2299058614644983,0.9053248247597886,0.9776948094367981,0.99420166015625,33.24715857797013,0.9467347548069063
159,0.19830785600848236,0.9083009286539626,0.9800758957862854,0.9820556640625,29.104466213172365,0.9401050584861039
160,0.23594102188639993,0.870577561230538,0.972597599029541,0.99810791015625,33.187297822287945,0.9336696985055417
161,0.3052159623501778,0.8830460745098937,0.9577203392982483,0.958740234375,28.925481628391353,0.89935370726765
162,0.23727880248088978,0.8195508378719698,0.956217348575592,0.99609375,31.166882471151382,0.9013924233762584
163,0.3306520969514544,0.8155730806759609,0.9146435856819153,0.98699951171875,24.979907621425955,0.7656306603868028
164,0.26358440679408024,0.8457603143798113,0.9670389890670776,0.991943359375,30.882355505178502,0.9305182633245472
165,0.22138060203535237,0.9329262374577225,0.9876517057418823,0.9930419921875,30.589389721131486,0.9508513938574488
166,0.23202232591765856,0.8260964249757146,0.9781473278999329,0.988525390625,30.069905009674596,0.9457563503379838
167,0.18594746409793764,0.935354547669494,0.9775341749191284,0.99664306640625,34.8867386190579,0.9503179232503505
168,0.30875466023983444,0.7882320721313071,0.9304119348526001,0.99615478515625,28.62922510682781,0.8119034006412991
169,0.16809138086124417,0.948229577134118,0.9847830533981323,0.99945068359375,35.755206765498876,0.9546540592418399
170,0.32857265092964355,0.7554063839858349,0.9373121857643127,0.98760986328125,28.114741506251185,0.8713529174866362
171,0.2633930453779076,0.8229048623451426,0.9575159549713135,0.99346923828125,30.57865196213656,0.8871029498659625
172,0.19025026647161705,0.9327598428893425,0.9756221175193787,0.99566650390625,34.37888082951088,0.9457423908961629
173,0.20832750877485814,0.8900412341175336,0.9714230895042419,0.98779296875,28.74887568988308,0.9254471526858901
174,0.2350754369700739,0.7918965702576268,0.9354002475738525,0.99505615234375,28.660800619640337,0.8553078578256708
175,0.19097096827306026,0.921898427208172,0.9848382472991943,0.998046875,35.0019563817023,0.9632282470634024
176,0.28647607548696713,0.8259446117160245,0.940807044506073,0.99591064453125,29.475318384368357,0.8345859524965631
177,0.25862042189805223,0.8432990524468149,0.9648500084877014,0.9945068359375,29.406394724562112,0.9076409971165629
178,0.27653793486112943,0.8195079065624091,0.9563401341438293,0.973876953125,26.014398040830255,0.8747237360344965
179,0.36179030294453135,0.7897909983768668,0.9409983158111572,0.99163818359375,26.888657856812202,0.8659958463962922
180,0.1958797036383048,0.889819511339613,0.976718544960022,0.99554443359375,31.08486055645138,0.9420945814568127
181,0.25969991613006677,0.8059062612676081,0.937196671962738,0.98541259765625,27.690326895340082,0.8434427944022338
182,0.28999379029477046,0.726053743668849,0.9301043748855591,0.9725341796875,25.71720675307445,0.8476952289666865
183,0.219493595716618,0.8694077638336886,0.9742199778556824,0.98516845703125,28.30546344134243,0.9370963854571552
184,0.1917990178217879,0.9032599249182701,0.9755975008010864,0.98297119140625,29.17898230728523,0.9320198779752891
185,0.22296453150506507,0.8781992852615844,0.976559042930603,0.981689453125,29.08626467473056,0.9487286554221265
186,0.32826469632225824,0.7745640193709088,0.952721357345581,0.9844970703125,27.661376430140972,0.8642426656072292
187,0.17369523175559554,0.8840324797034824,0.9850078225135803,0.99554443359375,34.043498829909616,0.9649192983296258
188,0.24591259392479764,0.5823911874953802,0.9694689512252808,0.8590087890625,22.85050743574228,0.9385861257449162
189,0.20739426563950406,0.8921719663613222,0.9839459657669067,0.98681640625,30.416777193826906,0.9559766670989006
190,0.18239942614192614,0.6495171964572729,0.9674253463745117,0.91510009765625,23.431516936264675,0.93509979849275
191,0.22197253968625438,0.8861871276091567,0.9778258800506592,0.9884033203125,28.92447669871313,0.9430358915309394
192,0.46684078081250235,0.5079658538132666,0.861112654209137,0.99652099609375,25.89067756032373,0.7263526261625263
193,0.25732188241347287,0.8977216466356381,0.9837307333946228,0.990478515625,29.85627207150387,0.9337509737897562
194,0.2842057114544655,0.8477815160155264,0.9479656219482422,0.977783203125,25.326973736868645,0.8478417553810536
195,0.3355234367179637,0.7861302250048301,0.9404570460319519,0.9949951171875,28.969280213892688,0.8672229678772956
196,0.22784332160355805,0.9027446981168777,0.9797487854957581,0.9833984375,29.00874531564333,0.9352892009263202
197,0.2757749032133253,0.8182287847206273,0.9464661478996277,0.985107421875,26.90971872337809,0.8743794669164191
