,MAE,NRMSE,SSIM,PCC,Dice,mIOU,r2,psnr
0,0.15739065408706665,0.5866115487444367,0.8168808385114149,0.8182540535926819,0.9930877685546875,0.33675060505035864,0.5562260152451454,25.460767134597724
1,0.3816035985946655,0.6856304867570356,0.5116711374804878,0.7204406261444092,0.9722137451171875,0.038035373462560244,0.4859210902632992,21.604973044276143
2,0.28935128450393677,0.7289584610969005,0.41288142844576925,0.66061931848526,0.930572509765625,0.09416701290722418,0.3533673957148923,22.02624511085491
3,0.271882027387619,0.7636831633833949,0.7092687406983857,0.6722574830055237,0.9923553466796875,0.2760126069181981,0.41193186616792044,22.284072247872103
4,0.42235124111175537,0.534624482611799,0.48827853679212585,0.7390755414962769,0.9517669677734375,0.2662490096915019,0.5240927664131366,21.197348250707503
5,0.3964669406414032,0.5835847459121981,0.5016672502814294,0.8146971464157104,0.97869873046875,0.13184133591956723,0.6071513389482961,21.1511911866912
6,0.40354907512664795,0.6130075868738019,0.5175857175837805,0.7158859968185425,0.9833526611328125,0.20365021631371072,0.48434139291454914,22.39689197360982
7,0.19076508283615112,0.7286727841058152,0.5129843146481515,0.7092055082321167,0.98736572265625,1.207728009990326e-06,0.37609484587293696,25.56505935945564
8,0.17082035541534424,0.5991016013732481,0.5502879207697975,0.7295622229576111,0.9881439208984375,1.286999630631106e-06,0.3683162231893208,21.339918770593794
9,0.4675864577293396,0.5099153261238678,0.5828638356252377,0.8600985407829285,0.947845458984375,0.17439633468687565,0.6858618323700986,20.741254462180656
10,0.196745365858078,0.733055465071104,0.3131765231251342,0.24688170850276947,0.988006591796875,1.2722630123880251e-06,-0.11210520200512541,22.921255814839128
11,0.3075435757637024,0.5386147808082679,0.7135021005108783,0.8476142287254333,0.9864501953125,0.2512653867914108,0.7002401595165737,23.60804234463696
12,0.1688644289970398,0.5163312339896091,0.5544039009019165,0.8677035570144653,0.9989471435546875,0.6461556607402014,0.7270339387130658,25.526639756085903
13,0.2653965353965759,0.664681907899446,0.6787006872142959,0.7593227028846741,0.968536376953125,0.043155896447379834,0.5316702901109379,21.325481755101343
14,0.4581247866153717,0.8510854018436086,0.4048135893625747,0.5843191146850586,0.9766845703125,0.02737172032353894,0.2702285717280464,19.32277800828281
15,0.23046748340129852,0.5739756185898774,0.7261755838481974,0.822591245174408,0.9720611572265625,0.13016668400632586,0.6620377114701559,26.126520312771518
16,0.15039268136024475,0.44383510973486473,0.25224528385411576,0.9008735418319702,0.937774658203125,0.003908401585637131,0.8001387870256245,19.327476644193254
17,0.2955063581466675,0.5907381099167831,0.5486543404883292,0.787426233291626,0.9609375,0.06192778969300487,0.5839758474959655,24.87882160764758
18,0.6935061812400818,0.7356658063390449,0.4538182011340364,0.6356056332588196,0.9433135986328125,0.13281999700747035,0.25184388337422814,17.51099329229975
19,0.4241131544113159,0.6295734645874003,0.5512820707956443,0.7347649335861206,0.9795074462890625,0.078243597636515,0.5326062871729398,22.285414821016726
20,0.10391642153263092,0.28162194275689334,0.4400149666298351,0.9228572845458984,0.9619293212890625,0.03182032137356563,0.8482038518741689,21.766023062492867
21,0.39560893177986145,0.4848153702691261,0.532971134249494,0.7737229466438293,0.9830780029296875,0.2727873621066478,0.5140651842435395,22.397560052603364
22,0.1807110756635666,0.6624978481448266,0.7441667120020876,0.7086660265922546,0.9825897216796875,8.764234211889386e-07,0.454787666020802,24.361761138458583
23,0.2571779191493988,0.6770077163391771,0.7046990806471846,0.7689337134361267,0.9719390869140625,0.003252572762833191,0.5379303805233581,24.393598729924612
24,0.3209902048110962,0.5630119639456064,0.4334575790851654,0.7152078747749329,0.93988037109375,0.05628765118858654,0.4037569542859798,23.58184905529918
25,0.32841920852661133,0.7684005431413315,0.6096914225763072,0.5804281830787659,0.9910888671875,0.06260182567925252,0.2997251209166125,23.311980038415218
26,0.4548376798629761,0.5748721111841644,0.4943368108034025,0.7170369029045105,0.961639404296875,0.15524221934065208,0.5050377858466957,22.19423606275616
27,0.53401780128479,0.48461262183999265,0.5199526171169111,0.7797104716300964,0.9729766845703125,0.34793838441149316,0.5699670857560498,21.85287902901027
28,0.47466301918029785,0.6969839934078143,0.5362428820688933,0.6875039339065552,0.949981689453125,0.13096523569320367,0.45237067479902615,20.664359258063424
29,0.18965959548950195,0.5716022290131964,0.5360936396827667,0.7916483879089355,0.984649658203125,0.06592472987490262,0.617558781206041,24.63297238320218
30,0.3707982301712036,0.7119975779660802,0.5434732722295555,0.7056916952133179,0.9867706298828125,0.2916672453698976,0.41213293200342804,22.00777223487296
31,0.21613462269306183,0.5701782342285175,0.6812338791036627,0.8176925182342529,0.9683990478515625,0.15949709435994544,0.6588523103886165,22.975086189842617
32,0.3621985912322998,0.5922125700380048,0.6502627519288248,0.8202306032180786,0.992431640625,0.33333422938947666,0.6422343673006362,22.738628829516557
33,0.24412801861763,0.7931138660332053,0.5436850523681028,0.6143115162849426,0.9876861572265625,1.239155837477277e-06,0.32247904829713336,23.94793925692906
34,0.22943580150604248,0.5197635098663849,0.6481695678552288,0.8544350266456604,0.968536376953125,0.08477626064080752,0.7298268296677668,25.702999570278312
35,0.5093895196914673,0.6014050472766943,0.42289387508015797,0.6875357031822205,0.954559326171875,0.1874490620875683,0.4594790459410578,21.152426124968184
36,0.18615970015525818,0.6407649742521251,0.24312594049995612,0.5403403043746948,0.9631805419921875,4.144217097299172e-07,0.17544976415210467,22.258660028052685
37,0.3580324053764343,0.7315813474801208,0.505380574546406,0.7120838761329651,0.9439697265625,0.042253770930158856,0.46466159983459754,20.22195802937791
38,0.48923754692077637,0.7790566950258774,0.478218620220449,0.6009811758995056,0.97314453125,0.011236510541286214,0.34693787921171715,19.924451319726845
