,MAE,NRMSE,SSIM,PCC,Dice,mIOU,r2,psnr
0,,,,,0.9886474609375,5.376315181101177e-06,,
1,,,,,0.97076416015625,2.0876783138239796e-06,,
2,,,,,0.9813232421875,3.2679631765909263e-06,,
3,,,,,0.99395751953125,1.010090807163564e-05,,
4,,,,,0.98773193359375,4.975099626370018e-06,,
5,,,,,0.9970703125,2.0832899314597614e-05,,
6,,,,,0.9710693359375,2.1097001905059272e-06,,
7,,,,,0.98193359375,3.37836696497647e-06,,
8,,,,,0.91339111328125,7.047211383219603e-07,,
9,,,,,0.9879150390625,5.050479543032611e-06,,
10,,,,,0.97283935546875,2.247185961379862e-06,,
11,,,,,0.96875,1.9531211853101852e-06,,
12,,,,,0.98370361328125,3.7453043247029043e-06,,
13,,,,,0.98724365234375,4.784666102076066e-06,,
14,,,,,0.9559326171875,1.3850396329090957e-06,,
15,,,,,0.99102783203125,6.8026748117359745e-06,,
16,,,,,0.96533203125,1.7605602807037313e-06,,
17,,,,,0.990234375,6.249960937744139e-06,,
18,,,,,0.9964599609375,1.724108205030948e-05,,
19,,,,,0.96875,1.9531211853101852e-06,,
20,,,,,0.994384765625,1.0869447071227487e-05,,
21,,,,,0.968505859375,1.9379807403474024e-06,,
22,,,,,0.919189453125,7.552864386054089e-07,,
23,,,,,0.9981689453125,3.333222225925802e-05,,
24,,,,,0.98468017578125,3.9840478723192335e-06,,
25,,,,,0.99462890625,1.1363507232872354e-05,,
26,,,,,0.9962158203125,1.6128772116578765e-05,,
27,,,,,0.99505615234375,1.2345526598437056e-05,,
28,,,,,0.99432373046875,1.07525725529833e-05,,
29,,,,,0.87152099609375,4.750591567414932e-07,,
30,,,,,0.99530029296875,1.2986844326697055e-05,,
31,,,,,0.99029541015625,6.2892686209520694e-06,,
32,,,,,0.988525390625,5.319120642975303e-06,,
33,,,,,0.971923828125,2.173908317590614e-06,,
34,,,,,0.99041748046875,6.3693861822536165e-06,,
35,,,,,0.9827880859375,3.5460867160045536e-06,,
36,,,,,0.9771728515625,2.673789642273684e-06,,
37,,,,,0.9981689453125,3.333222225925802e-05,,
38,,,,,0.971923828125,2.173908317590614e-06,,
39,,,,,0.98553466796875,4.219391479360847e-06,,
